ind	marker	a1_count	a2_count	called_geno	a1_corr	a2_corr
OkeCC19TILR_0111	Oke_RDDFW39056_71	737	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW39550_74	375	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW41741_28	290	9	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW41894_64	110	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW41968_67	148	153	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW44691_36	422	2	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW45450_75	0	175	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW46094_46	217	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW4669_39	0	284	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW46886_62	121	121	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW47500_38	273	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW47666_40	361	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW47763_68	241	208	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW47838_76	311	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW48220_71	1	402	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW48558_66	59	77	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW48576_24	130	12	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW48705_55	268	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW49372_62	205	211	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW50553_28	218	0	A1HOM	0	0.35
OkeCC19TILR_0111	Oke_RDDFW50712_39	573	177	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW51270_33	131	197	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW51705_44	430	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW52567_35	238	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW52773_67	1	243	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW53380_67	0	169	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW54241_69	250	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW57028_36	252	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW57213_78	127	139	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW58551_52	0	383	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW58967_48	63	72	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW59084_41	100	105	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW59113_30	154	143	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW6089_75	316	325	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW61097_36	321	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW61270_26	84	93	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW61351_74	1	497	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW61394_55	122	119	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW62184_66	182	219	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW63326_23	93	113	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW63766_37	143	133	HET	0	0.25
OkeCC19TILR_0111	Oke_RDDFW64078_73	447	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW64969_46	124	128	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW65679_48	129	100	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW65809_61	0	620	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW65817_59	0	596	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW6606_46	378	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW66307_18	584	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW66740_41	0	441	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW67033_73	146	189	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW6714_54	230	227	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW67894_45	172	161	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW68590_61	308	293	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW6872_56	172	170	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW69367_28	0	540	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW69501_76	130	120	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW69741_55	3	427	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW69778_62	121	131	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW69792_54	197	231	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW70556_28	0	172	A2HOM	0.5	0
OkeCC19TILR_0111	Oke_RDDFW70829_40	0	390	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW70902_20	149	122	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW71171_55	0	336	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW71319_78	255	240	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW71747_19	5	295	A2HOM	0	1
OkeCC19TILR_0111	Oke_RDDFW71866_73	222	0	A1HOM	0	0.5
OkeCC19TILR_0111	Oke_RDDFW72082_30	0	320	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW72091_54	0	426	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW72178_38	189	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW72464_65	190	201	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW72515_22	245	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW72580_61	67	90	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW73626_31	0	238	A2HOM	0	0.25
OkeCC19TILR_0111	Oke_RDDFW73828_41	299	283	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW74107_70	371	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW75268_70	111	93	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW75348_40	197	236	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW76878_51	300	2	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW78157_36	170	160	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW78789_24	260	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW80059_43	213	203	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW80154_68	2	638	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW80662_52	0	264	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW89343_75	179	186	HET	0	0.25
OkeCC19TILR_0111	Oke_RDDFW89357_49	558	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW89443_55	187	155	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW90259_25	184	125	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW90437_74	88	75	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW91049_44	369	368	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW91108_63	187	175	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW9156_37	92	84	HET	0	0.25
OkeCC19TILR_0111	Oke_RDDFW92495_48	199	230	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW92671_68	303	295	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW92833_41	367	2	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW93115_22	394	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW93316_60	198	235	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW945_50	422	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW94768_76	2	423	A2HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW95768_60	241	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW96549_63	281	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RDDFW97046_68	281	264	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW97566_28	110	128	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW97971_30	238	263	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW98640_53	93	70	HET	0	0
OkeCC19TILR_0111	Oke_RDDFW9886_52	372	331	HET	0	0
OkeCC19TILR_0111	Oke_RFC2_618	285	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RH1op_245	298	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_RS9_379	111	110	HET	0	0
OkeCC19TILR_0111	Oke_RSPRY1_106	0	329	A2HOM	0	0
OkeCC19TILR_0111	Oke_TCP1_78	289	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_TCTA_99	268	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U1002_165	367	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U1002_262	178	192	HET	0	0
OkeCC19TILR_0111	Oke_U1008_83	63	76	HET	0	0
OkeCC19TILR_0111	Oke_U1015_255	1	274	A2HOM	0	0
OkeCC19TILR_0111	Oke_U1017_52	98	76	HET	0	0
OkeCC19TILR_0111	Oke_U1019_218	183	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_U1020_75	0	267	A2HOM	0	0
OkeCC19TILR_0111	Oke_U1021_102	259	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U1023_147	113	99	HET	0	0
OkeCC19TILR_0111	Oke_U1024_113	239	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U1028_100	182	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2001_629	336	222	HET	2	0
OkeCC19TILR_0111	Oke_U2003_142	493	8	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2005_62	204	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2006_109	101	105	HET	0	0
OkeCC19TILR_0111	Oke_U2010_94	318	277	HET	0	0
OkeCC19TILR_0111	Oke_U2011_107	659	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2016_118	0	280	A2HOM	0	0
OkeCC19TILR_0111	Oke_U2017_87	151	139	HET	0	0
OkeCC19TILR_0111	Oke_U2019_112	264	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2020_51	304	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2022_101	281	0	A1HOM	2	0
OkeCC19TILR_0111	Oke_U2024_93	139	168	HET	0	0
OkeCC19TILR_0111	Oke_U2025_86	1	353	A2HOM	0	0
OkeCC19TILR_0111	Oke_U2026_64	184	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2029_79	0	412	A2HOM	0	0
OkeCC19TILR_0111	Oke_U2031_37	413	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2032_74	155	139	HET	0	0
OkeCC19TILR_0111	Oke_U2033_122	354	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2034_55	111	125	HET	0	0
OkeCC19TILR_0111	Oke_U2035_54	263	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2037_76	329	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2041_84	134	96	HET	0	0
OkeCC19TILR_0111	Oke_U2043_51	296	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2045_43	1	520	A2HOM	0	0
OkeCC19TILR_0111	Oke_U2048_91	157	187	HET	0	0
OkeCC19TILR_0111	Oke_U2049_99	108	143	HET	0	0
OkeCC19TILR_0111	Oke_U2053_60	172	150	HET	0	0
OkeCC19TILR_0111	Oke_U2054_58	182	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2056_90	328	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U2057_80	102	105	HET	0	0
OkeCC19TILR_0111	Oke_U305_307	297	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_U504_228	387	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U506_110	313	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U507_087	722	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_U507_286	114	121	HET	0	0
OkeCC19TILR_0111	Oke_U509_219	352	210	HET	0	0.75
OkeCC19TILR_0111	Oke_U511_271	0	283	A2HOM	2	0
OkeCC19TILR_0111	Oke_U514_150	355	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_arf_319	511	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_brd2_118	0	452	A2HOM	0	0
OkeCC19TILR_0111	Oke_brp16_65	0	215	A2HOM	0	0
OkeCC19TILR_0111	Oke_ccd16_77	0	378	A2HOM	0	0
OkeCC19TILR_0111	Oke_cjo57_86	350	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_ctgf_105	349	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_e2ig5_50	0	272	A2HOM	0	0
OkeCC19TILR_0111	Oke_eif4ebp2_64	427	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_eif4g1_43	0	239	A2HOM	0	0
OkeCC19TILR_0111	Oke_f5_71	201	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_glrx1_78	2	175	A2HOM	0	0
OkeCC19TILR_0111	Oke_hsc71_199	495	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_il_1racp_67	359	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_lactb2_71	0	354	A2HOM	0	0
OkeCC19TILR_0111	Oke_mcfd2_86	490	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_mgll_49	254	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_nc2b_148	170	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_ndub3_58	384	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_pgap_92	196	202	HET	0	0
OkeCC19TILR_0111	Oke_pnrc2_78	1	387	A2HOM	0	0
OkeCC19TILR_0111	Oke_psmd9_057	484	1	A1HOM	0	0
OkeCC19TILR_0111	Oke_psmd9_188	157	137	HET	0	0
OkeCC19TILR_0111	Oke_rab5a_117	261	241	HET	0	0
OkeCC19TILR_0111	Oke_ras1_249	168	189	HET	0	0
OkeCC19TILR_0111	Oke_serpin_140	163	188	HET	0	0
OkeCC19TILR_0111	Oke_slc1a3a_86	256	0	A1HOM	0	0
OkeCC19TILR_0111	Oke_sylc_90	134	110	HET	0	0
OkeCC19TILR_0111	Oke_thic_84	93	94	HET	0	0
OkeCC19TILR_0111	Oke_txnrd1_74	337	2	A1HOM	0	0
OkeCC19TILR_0111	Oke_u1_519	204	215	HET	0	0
OkeCC19TILR_0111	Oke_u200_385	117	115	HET	0	0
OkeCC19TILR_0111	Oke_u216_222	174	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_ACOT_100	508	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_APOB_60	378	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_ATP5L_105	2	471	A2HOM	0	0
OkeCC19TILR_0114	Oke_AhR1_278	340	323	HET	0	0
OkeCC19TILR_0114	Oke_CATB_60	414	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_CD123_62	1	651	A2HOM	0	0
OkeCC19TILR_0114	Oke_CKS1_70	595	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_CKS_389	473	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_CO1A1_72	0	266	A2HOM	0	1.5
OkeCC19TILR_0114	Oke_CTR2_82	1	718	A2HOM	0	0
OkeCC19TILR_0114	Oke_DBLOH_79	1	640	A2HOM	0	0
OkeCC19TILR_0114	Oke_DCXR_87	0	525	A2HOM	0	0
OkeCC19TILR_0114	Oke_DM20_548	349	0	A1HOM	0.25	0
OkeCC19TILR_0114	Oke_EF2_394	180	203	HET	0	0
OkeCC19TILR_0114	Oke_GNMT_100	198	201	HET	0	0
OkeCC19TILR_0114	Oke_GPDH_191	279	334	HET	0	0
OkeCC19TILR_0114	Oke_H2AX_72	1	594	A2HOM	0	0
OkeCC19TILR_0114	Oke_HP_182	322	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_IL8r2_406	900	3	A1HOM	0	0
OkeCC19TILR_0114	Oke_IL8r_272	2049	3	A1HOM	0	0
OkeCC19TILR_0114	Oke_KPNA2_87	0	0	NA	0	0
OkeCC19TILR_0114	Oke_LAMP2_186	285	269	HET	0	0
OkeCC19TILR_0114	Oke_METK2_97	160	129	HET	0	0
OkeCC19TILR_0114	Oke_MLRN_63	166	179	HET	0	0
OkeCC19TILR_0114	Oke_PDIA3_082	0	670	A2HOM	0	0
OkeCC19TILR_0114	Oke_PDIA3_475	341	2	A1HOM	0	0
OkeCC19TILR_0114	Oke_PPA2_635	411	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD10028_44	265	191	HET	0	0
OkeCC19TILR_0114	Oke_RAD10173_41	515	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD10459_85	197	202	HET	0.25	0
OkeCC19TILR_0114	Oke_RAD10591_67	471	0	A1HOM	0	0.25
OkeCC19TILR_0114	Oke_RAD10676_50	479	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD10719_31	1	368	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD11183_63	360	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD11379_85	574	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD11444_75	414	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD11500_80	214	226	HET	0	0
OkeCC19TILR_0114	Oke_RAD11690_33	399	4	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD11918_57	179	222	HET	0	0
OkeCC19TILR_0114	Oke_RAD11928_30	581	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD11999_36	393	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD12038_34	757	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD12294_71	0	536	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD12377_41	0	268	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD12415_71	337	326	HET	0	0
OkeCC19TILR_0114	Oke_RAD12909_51	0	219	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD13522_47	0	619	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD14303_73	732	734	HET	0	0
OkeCC19TILR_0114	Oke_RAD14679_56	215	229	HET	0	0
OkeCC19TILR_0114	Oke_RAD14852_56	221	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD14962_45	162	133	HET	0	0
OkeCC19TILR_0114	Oke_RAD16205_61	288	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD1635_77	369	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD16763_78	1	468	A2HOM	0	0.5
OkeCC19TILR_0114	Oke_RAD16805_31	1	456	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD17085_70	267	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD17316_60	0	415	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD17332_67	0	427	A2HOM	0	0.25
OkeCC19TILR_0114	Oke_RAD19121_72	433	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD19883_47	299	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD21307_43	0	760	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD2158_44	172	201	HET	0	0
OkeCC19TILR_0114	Oke_RAD22662_43	239	230	HET	0	0
OkeCC19TILR_0114	Oke_RAD2414_54	414	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD24191_34	494	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD2522_75	1	375	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD27585_82	0	277	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD27616_72	573	3	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD2772_76	220	0	A1HOM	0	0.25
OkeCC19TILR_0114	Oke_RAD2812_43	447	0	A1HOM	0.25	0
OkeCC19TILR_0114	Oke_RAD2827_56	198	188	HET	0	0
OkeCC19TILR_0114	Oke_RAD3131_64	899	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD3143_30	421	32	A1HOM	2	0
OkeCC19TILR_0114	Oke_RAD3223_33	0	203	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD3480_76	120	100	HET	0	0
OkeCC19TILR_0114	Oke_RAD3664_73	0	472	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD3693_30	0	292	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD369_38	0	204	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD3715_76	533	4	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD3762_78	198	194	HET	0	0
OkeCC19TILR_0114	Oke_RAD3861_38	0	270	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD3907_37	0	0	NA	0	0
OkeCC19TILR_0114	Oke_RAD3938_71	0	307	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD3995_44	0	576	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD4286_77	194	202	HET	0	0
OkeCC19TILR_0114	Oke_RAD4538_78	1	506	A2HOM	0	0.25
OkeCC19TILR_0114	Oke_RAD4787_63	1	461	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD4875_62	180	192	HET	0	0
OkeCC19TILR_0114	Oke_RAD5156_68	451	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD5276_66	0	450	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD5434_50	326	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD5457_49	1365	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD5615_34	0	462	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD5734_46	381	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD5951_44	0	243	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD7067_53	224	193	HET	0	0
OkeCC19TILR_0114	Oke_RAD715_49	150	157	HET	0	0
OkeCC19TILR_0114	Oke_RAD7431_40	0	498	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD7512_33	309	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD7883_49	362	341	HET	0	0
OkeCC19TILR_0114	Oke_RAD7936_41	931	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD8018_38	89	54	HET	0	0
OkeCC19TILR_0114	Oke_RAD8326_32	0	444	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD8335_79	165	637	HET	0	0
OkeCC19TILR_0114	Oke_RAD8372_31	2	469	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD8698_82	522	539	HET	0	0
OkeCC19TILR_0114	Oke_RAD8799_30	198	186	HET	0	0
OkeCC19TILR_0114	Oke_RAD8814_56	1	417	A2HOM	0	0
OkeCC19TILR_0114	Oke_RAD8930_48	213	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD905_85	394	19	A1HOM	0	0
OkeCC19TILR_0114	Oke_RAD9273_49	196	171	HET	0	0
OkeCC19TILR_0114	Oke_RAD9447_73	0	486	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW10186_42	157	145	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW112_17	910	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW13161_74	323	2	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW13803_76	0	117	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW14498_66	263	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW14591_59	299	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW14903_53	718	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW15717_46	221	238	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW16518_29	4026	5	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW16781_68	276	273	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW16886_37	0	318	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW17423_60	283	273	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW17478_56	271	248	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW18411_78	0	363	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW19534_51	258	249	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW19665_62	2	628	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW19805_61	598	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW19807_50	240	204	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW19817_73	2	513	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW19905_31	313	269	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW20179_61	121	102	HET	0	0.25
OkeCC19TILR_0114	Oke_RDDFW20811_77	302	309	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW20999_31	2	582	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW21285_59	449	485	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW21890_73	440	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW23444_56	2	389	A2HOM	0	0.25
OkeCC19TILR_0114	Oke_RDDFW24615_60	130	149	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW24690_58	478	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW25476_76	1	363	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW25539_63	555	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW27843_66	406	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW28182_57	538	0	A1HOM	0.35	0
OkeCC19TILR_0114	Oke_RDDFW28560_20	150	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW29139_38	523	2	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW29994_56	462	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW30681_49	214	227	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW32214_64	155	145	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW35061_72	1	251	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW36545_52	241	239	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW36920_78	250	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW37304_51	0	309	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW37547_71	464	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW37906_35	1	232	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW37977_64	0	213	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW38189_70	336	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW38998_48	198	211	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW39056_71	995	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW39550_74	605	0	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW41741_28	163	191	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW41894_64	90	77	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW41968_67	0	353	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW44691_36	565	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW45450_75	2	242	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW46094_46	281	1	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW4669_39	2	351	A2HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW46886_62	114	97	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW47500_38	351	2	A1HOM	0	0
OkeCC19TILR_0114	Oke_RDDFW47666_40	277	279	HET	0	0
OkeCC19TILR_0114	Oke_RDDFW47763_68	319	300	HET	0	0
